Dosage;p-value;Cliff's Delta;Cohen's D
High;0.0157996840063198;0.1019585253456221;0.6079706876512518
Unknown;0.9509009819803604;0.0460992907801418;0.0198725014520272
High;0.9119417611647768;0.1418581418581418;0.0089524474131332
High;0.2933541329173416;-0.1855600539811066;-0.3090042817416319
Unknown;0.1707565848683026;0.3465608465608465;0.5319249792258426
Medium;3.999920001599968e-05;0.9324675324675324;1.6030422921429623
High;0.2271154576908461;-0.2698412698412698;-0.4896433582976158
High;0.0055198896022079;0.7272727272727273;1.1815784898288382
Unknown;0.0004799904001919;0.8148148148148148;0.8529109569773091
Medium;0.1417171656566868;-0.2970822281167108;-0.4345622473991571
Unknown;0.0867582648347033;-0.3142857142857143;-0.7352149716560942
High;0.0002799944001119;-0.6944444444444444;-1.6864774729863807
High;0.0556788864222715;0.3703703703703703;0.6485013877499405
Unknown;0.0048799024019519;0.5854341736694678;0.890942846075412
High;0.3887522249555009;0.1889400921658986;0.345396538665447
Unknown;0.0156396872062558;0.5048426150121066;0.7164038934397201
High;0.4129517409651806;0.0105438401775804;0.2151049532508761
Unknown;0.865742685146297;-0.0129870129870129;-0.0577441526865271
High;0.2387152256954861;-0.4245548266166823;-0.3819502570173808
Medium;0.0170796584068318;0.435672514619883;0.6538662684840078
Unknown;0.5959080818383632;-0.1313131313131313;-0.1590393291600264
High;0.2045959080818383;-0.6088888888888889;-0.7065833016010727
Low;0.9587808243835124;-0.2604166666666667;0.011043231178148
Unknown;0.0295994080118397;0.5158730158730159;0.8164104644155242
Medium;3.999920001599968e-05;-0.8569182389937107;-2.015337602688425
Unknown;0.0088398232035359;0.4590909090909091;0.7580574910665918
Medium;0.3663126737465251;0.2471509971509971;0.2635424946216802
Unknown;0.0001599968000639;-0.9047619047619048;-1.548975424744788
High;0.0192796144077118;0.3933209647495361;0.6751340363641694
High;0.0081998360032799;0.3662790697674418;0.6564194986155505
High;0.0155196896062078;-0.5283018867924528;-1.1422493630250756
High;0.0346393072138557;0.6831168831168831;1.0990092601453345
Medium;3.999920001599968e-05;-0.6881496881496881;-2.1408936657626843
Low;0.0005999880002399;0.6816091954022988;0.8198825204600478
High;0.2012359752804944;-0.7026143790849673;-0.5516091031130014
Unknown;0.0045199096018079;0.5150987224157956;0.8132069888724688
High;0.866662666746665;-0.0961460446247464;0.0528441210364595
High;0.0003199936001279;0.7218390804597701;1.210338183240426
Medium;0.3911121777564448;0.1493540051679586;0.2342137632417067
Unknown;0.0058798824023519;0.5896103896103896;1.048380372124084
Unknown;0.5856282874342513;0.0432372505543237;0.1896697089230759
Unknown;0.0081998360032799;0.3759197324414716;0.7910792497863858
High;0.1049579008419831;0.3694029850746269;0.5952353981473292
Unknown;3.999920001599968e-05;0.8041958041958042;1.1173608439683589
High;0.5246695066098678;-0.0666666666666666;0.3000826280178746
Low;0.509309813803724;-0.1285211267605633;0.2667470663291129
High;0.9105417891642168;0.0509259259259259;-0.0325084075804469
High;0.0008799824003519;0.4754521963824289;0.8238300386999988
Low;0.0001999960000799;0.6361607142857143;1.1185116948565834
Medium;0.0027999440011199;0.5375375375375375;0.8857907215315163
Unknown;7.999840003199936e-05;0.323444976076555;1.942195750356028
High;0.0344393112137757;-0.7435897435897436;-1.380015716859568
Low;0.8965820683586329;-0.1425729442970822;0.0432930475899319
High;0.0035199296014079;-0.6202247191011236;-1.0875602299773572
Unknown;0.2558348833023339;0.5209235209235209;0.3933328624911457
High;0.0019199616007679;-0.466966966966967;-1.3754256185014813
High;0.370112597748045;0.1365384615384615;0.3376783070077722
Unknown;0.3911521769564609;0.1453900709219858;0.3721385970418817
Unknown;0.7695046099078019;-0.0933333333333333;-0.1355971523792094
High;0.6531069378612427;-0.140552995391705;-0.1561120561486202
Low;0.0083598328033439;0.3443670150987224;0.694760323943295
Unknown;0.2886742265154697;0.3281068524970964;0.3002390268180812
Unknown;0.5298294034119317;0.1943793911007025;0.2567443409577759
High;0.7259054818903622;0.0766666666666666;0.0964267922563661
Unknown;0.5957880842383152;0.1814814814814815;0.1377673896643536
Low;0.9387812243755124;-0.0538641686182669;-0.021023443049154
High;0.0032399352012959;0.5625;0.7544386623755139
Unknown;0.5209495810083798;0.0612661674608577;0.1952052933960682
Medium;0.9087818243635128;-0.1226551226551226;0.0458936702861165
Unknown;0.0128397432051358;0.5212765957446809;0.9166298498315176
Unknown;0.374832503349933;0.1679604798870854;0.2582806946063075
High;0.1858762824743505;-0.4941451990632318;-0.5884648746008685
High;0.0545589088218235;-0.3288888888888889;-0.603656161286237
High;0.0491990160196796;-0.3630460448642267;-0.5802425746280155
Medium;0.9337413251734964;-0.0743243243243243;0.0266914444676219
High;0.0054798904021919;0.4397031539888683;0.7486118370427945
Medium;0.0293994120117597;0.4863945578231292;0.7211615074004452
Medium;0.4422711545769084;-0.097926267281106;0.2262236591671566
Medium;0.0005599888002239;0.6265889830508474;0.9006498762148546
Medium;0.0008799824003519;0.5921052631578947;1.0196206053630554
Low;0.380392392152157;0.1527777777777778;0.3057663780563178
High;3.999920001599968e-05;-0.8936170212765957;-2.025399487131376
Unknown;0.6772664546709066;0.1538461538461538;0.1317014198462227
High;0.0024399512009759;-0.823943661971831;-1.3117104299438416
Unknown;0.748185036299274;0.108;0.1365870232132723
High;0.0703585928281434;0.2369402985074626;0.6348488248777643
High;3.999920001599968e-05;0.7597597597597597;1.249460748417554
High;0.7899842003159937;-0.0204678362573099;0.1123980579628109
High;0.6641067178656427;0.0804093567251462;-0.0676633051156602
High;0.0945981080378392;-0.3747072599531616;-0.712252867456714
High;0.1875562488750225;-0.4625;-0.5418132600158148
Medium;0.1731965360692786;0.380281690140845;0.4558800846408038
High;0.3079538409231815;-0.3178621659634318;-0.3640303038838982
High;0.0003599928001439;-0.7632183908045977;-1.4439798064318952
High;0.0011999760004799;0.4243341404358353;0.7819812432369673
Medium;0.7195856082878342;-0.3388203017832647;-0.1056662082411213
High;0.0083998320033599;-0.5954415954415955;-0.9323366430902404
Medium;0.248555028899422;-0.3830409356725146;-0.4547990873522362
High;0.5653486930261394;-0.0269841269841269;-0.1616310872686314
Low;0.1851962960740785;0.1748571428571428;0.3683311179756092
High;0.5633487330253395;0.1600719424460431;0.1560991160208098
Medium;0.0359592808143837;0.4100790513833992;0.4168507682570617
High;0.0903181936361272;0.3635620915032679;0.5212490045586312
Medium;0.0067998640027199;-0.5300546448087432;-1.3487377182882194
Unknown;0.7543049139017219;-0.3908730158730158;-0.1350984844783166
High;0.0068798624027519;0.5955882352941176;0.8898295769753001
Unknown;0.7044659106817863;0.0194805194805194;0.1116744177455617
Unknown;0.0111597768044639;-0.4289439374185136;-0.667344187641108
